ROI net sum

Spectrum                                      Si    P   Ar   Ni    Zn    Ga   Rh
20230626_CVD_2808_60s_20x20ptsdet_1_2_3   326543 7351  244 1067   297 20628 8845
20230626_CVD_2808_60s_20x20ptsdet_1_2_4   325630 7407  236  984   425 20608 8739
20230626_CVD_2808_60s_20x20ptsdet_1_2_5   326320 7235  208 1083   286 20412 8786
20230626_CVD_2808_60s_20x20ptsdet_1_2_6   325801 7205  247 1035   274 20814 8812
20230626_CVD_2808_60s_20x20ptsdet_1_2_7   326283 7284  224 1047   388 20892 8800
20230626_CVD_2808_60s_20x20ptsdet_1_2_8   326808 7237  231 1034   452 20463 8626
20230626_CVD_2808_60s_20x20ptsdet_1_2_9   325921 7364  236 1173   371 20592 8804
20230626_CVD_2808_60s_20x20ptsdet_1_3_0   327625 7378  219  965   279 20245 8816
20230626_CVD_2808_60s_20x20ptsdet_1_3_1   325777 7350  258 1067   369 20979 8821
20230626_CVD_2808_60s_20x20ptsdet_1_3_10  327766 7401  251 1102   311 20635 8823
20230626_CVD_2808_60s_20x20ptsdet_1_3_11  329140 7423  200 1035   495 20853 8722
20230626_CVD_2808_60s_20x20ptsdet_1_3_12  327100 7349  236 1051   410 20611 8544
20230626_CVD_2808_60s_20x20ptsdet_1_3_13  326917 7404  285 1063   323 20591 8623
20230626_CVD_2808_60s_20x20ptsdet_1_3_14  327292 7341  243 1027   324 20298 8757
20230626_CVD_2808_60s_20x20ptsdet_1_3_15  326509 7376  273  959   275 20483 8528
20230626_CVD_2808_60s_20x20ptsdet_1_3_16  326804 7294  251 1091   277 20397 8736
20230626_CVD_2808_60s_20x20ptsdet_1_3_17  325988 7432  243 1029   268 20544 8879
20230626_CVD_2808_60s_20x20ptsdet_1_3_18  325764 7208  220 1114   298 20469 8797
20230626_CVD_2808_60s_20x20ptsdet_1_3_19  326011 7271  259 1134   424 20909 8818
20230626_CVD_2808_60s_20x20ptsdet_1_3_2   325664 7423  234 1019   331 20913 8554
20230626_CVD_2808_60s_20x20ptsdet_1_3_3   325733 7315  234 1065   285 20307 8668
20230626_CVD_2808_60s_20x20ptsdet_1_3_4   326196 7379  257 1035   309 20293 8720
20230626_CVD_2808_60s_20x20ptsdet_1_3_5   326242 7229  262 1150   506 20578 8359
