"channel","Energy","counts","fit","continuum","pileup","Si Ka","Si Kb","P Ka","P Kb","Ni Ka","Ni Kb","Ga Ka","Ga Kb","Ga L1","Ga L2","Ga L3","Rh L1","Rh L2","Rh L3"
906,8.099427,75,53.42389,51.59333,0.0003074849,0.05820745,0.001954069,0.0007335916,7.919534e-06,0.03110945,1.607683,0.1253863,0.004956388,1.139216e-05,3.651981e-05,4.524287e-05,2.36455e-05,3.731374e-05,6.203113e-05
907,8.10943,68,54.15314,51.78099,0.0003079351,0.05802478,0.001947842,0.0007311876,7.893035e-06,0.03015567,2.148168,0.1275968,0.005002454,1.135873e-05,3.641526e-05,4.511384e-05,2.355019e-05,3.717037e-05,6.179839e-05
908,8.119434,83,55.02034,51.96865,0.0003083823,0.05784297,0.001941646,0.0007287953,7.86667e-06,0.02924487,2.826492,0.1298663,0.005049166,1.132546e-05,3.631116e-05,4.498535e-05,2.345545e-05,3.702783e-05,6.156695e-05
909,8.129437,67,56.04079,52.15557,0.0003088181,0.05766201,0.001935479,0.0007264148,7.840436e-06,0.02837452,3.6587,0.1321967,0.005096535,1.129232e-05,3.62075e-05,4.485742e-05,2.336128e-05,3.688611e-05,6.133682e-05
910,8.13944,68,57.22646,52.3425,0.0003092369,0.0574819,0.001929341,0.0007240459,7.814333e-06,0.02754226,4.656023,0.1345902,0.005144573,1.125934e-05,3.610429e-05,4.473003e-05,2.326768e-05,3.67452e-05,6.110797e-05
911,8.149444,82,58.58116,52.52923,0.0003096354,0.05730263,0.001923233,0.0007216886,7.78836e-06,0.02674592,5.822466,0.1370492,0.005193293,1.12265e-05,3.600152e-05,4.460318e-05,2.317464e-05,3.660509e-05,6.08804e-05
912,8.159447,86,60.09952,52.71596,0.0003100128,0.0571242,0.001917153,0.0007193428,7.762517e-06,0.02598347,7.152469,0.1395761,0.005242707,1.11938e-05,3.589919e-05,4.447687e-05,2.308216e-05,3.646579e-05,6.065411e-05
913,8.16945,61,61.76345,52.90169,0.0003103709,0.0569466,0.001911102,0.0007170084,7.736802e-06,0.02525302,8.628941,0.1421734,0.00529283,1.116124e-05,3.579729e-05,4.435109e-05,2.299023e-05,3.632728e-05,6.042907e-05
914,8.179453,63,63.54406,53.08742,0.0003107131,0.05676982,0.00190508,0.0007146853,7.711214e-06,0.02455281,10.22199,0.1448436,0.005343675,1.112883e-05,3.569583e-05,4.422585e-05,2.289886e-05,3.618956e-05,6.020528e-05
915,8.189457,75,65.3983,53.27304,0.0003110443,0.05659387,0.001899086,0.0007123736,7.685754e-06,0.02388121,11.88865,0.1475897,0.005395256,1.109656e-05,3.55948e-05,4.410114e-05,2.280802e-05,3.605262e-05,5.998274e-05
916,8.19946,97,67.27114,53.4586,0.0003113705,0.05641874,0.001893121,0.000710073,7.660419e-06,0.02323668,13.57389,0.1504144,0.005447586,1.106442e-05,3.549419e-05,4.397695e-05,2.271773e-05,3.591645e-05,5.976143e-05
917,8.209463,77,69.09712,53.64348,0.0003116986,0.05624442,0.001887183,0.0007077835,7.635209e-06,0.02261779,15.21284,0.1533207,0.005500681,1.103243e-05,3.539401e-05,4.385329e-05,2.262797e-05,3.578106e-05,5.954134e-05
918,8.219467,68,70.8057,53.82821,0.0003120354,0.0560709,0.001881274,0.0007055051,7.610124e-06,0.02202321,16.73442,0.156312,0.005554555,1.100058e-05,3.529426e-05,4.373015e-05,2.253875e-05,3.564643e-05,5.932246e-05
919,8.22947,77,72.32388,54.01247,0.0003123884,0.05589819,0.001875392,0.0007032377,7.585161e-06,0.02145168,18.06596,0.1593914,0.005609224,1.096886e-05,3.519492e-05,4.360753e-05,2.245005e-05,3.551256e-05,5.910479e-05
920,8.239473,86,73.58327,54.19664,0.0003127647,0.05572627,0.001869538,0.0007009812,7.560322e-06,0.02090204,19.13868,0.1625624,0.005664704,1.093728e-05,3.509601e-05,4.348542e-05,2.236188e-05,3.537944e-05,5.888832e-05
921,8.249476,70,74.52448,54.38038,0.0003131722,0.05555515,0.001863711,0.0006987355,7.535604e-06,0.02037317,19.89353,0.1658288,0.00572101,1.090584e-05,3.499751e-05,4.336382e-05,2.227423e-05,3.524708e-05,5.867303e-05
922,8.25948,90,75.10395,54.56372,0.0003136191,0.05538481,0.001857911,0.0006965006,7.511008e-06,0.01986406,20.28693,0.1691944,0.005778159,1.087453e-05,3.489943e-05,4.324274e-05,2.218709e-05,3.511545e-05,5.845893e-05
923,8.269483,45,75.29854,54.74695,0.0003141147,0.05521525,0.001852138,0.0006942764,7.486531e-06,0.01937373,20.29543,0.1726632,0.005836169,1.084335e-05,3.480175e-05,4.312216e-05,2.210046e-05,3.498456e-05,5.824599e-05
924,8.279486,81,75.10693,54.92925,0.0003146706,0.05504648,0.001846392,0.0006920629,7.462174e-06,0.01890128,19.91853,0.1762396,0.005895055,1.081231e-05,3.470449e-05,4.300208e-05,2.201434e-05,3.48544e-05,5.803422e-05
925,8.28949,73,74.55251,55.11156,0.0003153007,0.05487847,0.001840673,0.0006898599,7.437936e-06,0.01844584,19.17869,0.1799278,0.005954837,1.078141e-05,3.460763e-05,4.28825e-05,2.192872e-05,3.472496e-05,5.78236e-05
926,8.299493,54,73.67755,55.29332,0.0003160234,0.05471123,0.001834981,0.0006876674,7.413815e-06,0.01800662,18.11872,0.1837328,0.006015532,1.075063e-05,3.451118e-05,4.276343e-05,2.184361e-05,3.459625e-05,5.761412e-05
927,8.309496,73,72.54109,55.47508,0.0003168626,0.05454476,0.001829314,0.0006854854,7.389812e-06,0.01758285,16.7971,0.1876593,0.006077159,1.071999e-05,3.441513e-05,4.264485e-05,2.175899e-05,3.446825e-05,5.740578e-05
928,8.319499,64,71.21102,55.65626,0.0003178493,0.05437904,0.001823674,0.0006833137,7.365925e-06,0.01717382,15.28232,0.1917127,0.006139737,1.068948e-05,3.431949e-05,4.252676e-05,2.167486e-05,3.434096e-05,5.719858e-05
929,8.329503,68,69.76056,55.83745,0.0003190242,0.05421408,0.00181806,0.0006811523,7.342154e-06,0.01677887,13.64699,0.1958985,0.006203286,1.06591e-05,3.422424e-05,4.240916e-05,2.159121e-05,3.421438e-05,5.699249e-05
930,8.339506,70,68.26085,56.01853,0.0003204387,0.05404987,0.001812472,0.0006790012,7.318498e-06,0.01639734,11.96236,0.2002224,0.006267826,1.062884e-05,3.412938e-05,4.229204e-05,2.150806e-05,3.408849e-05,5.678751e-05
931,8.349509,68,66.77693,56.19932,0.0003221575,0.0538864,0.00180691,0.0006768603,7.294955e-06,0.01602864,10.29365,0.2046906,0.006333378,1.059872e-05,3.403492e-05,4.217541e-05,2.142538e-05,3.39633e-05,5.658364e-05
932,8.359513,60,65.36352,56.37901,0.0003242601,0.05372367,0.001801373,0.0006747294,7.271526e-06,0.0156722,8.696394,0.2093096,0.006399962,1.056872e-05,3.394085e-05,4.205927e-05,2.134318e-05,3.383879e-05,5.638086e-05
933,8.369516,55,64.06526,56.5587,0.0003268414,0.05356168,0.001795862,0.0006726086,7.24821e-06,0.0153275,7.214108,0.2140862,0.006467602,1.053885e-05,3.384717e-05,4.19436e-05,2.126145e-05,3.371497e-05,5.617918e-05
934,8.379519,61,62.9126,56.73839,0.0003300118,0.05340042,0.001790375,0.0006704978,7.225006e-06,0.01499401,5.877256,0.2190276,0.006536318,1.050911e-05,3.375388e-05,4.182841e-05,2.118019e-05,3.359183e-05,5.597857e-05
935,8.389522,60,61.92242,56.9173,0.0003338958,0.05323989,0.001784914,0.0006683969,7.201913e-06,0.01467126,4.703471,0.2241415,0.006606134,1.047949e-05,3.366097e-05,4.171369e-05,2.10994e-05,3.346936e-05,5.577904e-05
936,8.399526,76,61.10111,57.09579,0.0003386287,0.05308008,0.001779478,0.0006663058,7.178931e-06,0.01435879,3.698779,0.2294359,0.006677075,1.045e-05,3.356845e-05,4.159945e-05,2.101907e-05,3.334756e-05,5.558057e-05
937,8.409529,71,60.44534,57.27417,0.0003443511,0.05292099,0.001774067,0.0006642246,7.156058e-06,0.01405618,2.859545,0.2349195,0.006749162,1.042063e-05,3.347631e-05,4.148567e-05,2.09392e-05,3.322643e-05,5.538316e-05
938,8.419532,71,59.94386,57.45212,0.0003512012,0.05276261,0.00176868,0.0006621531,7.133295e-06,0.01376301,2.174805,0.2406013,0.006822423,1.039139e-05,3.338454e-05,4.137236e-05,2.085978e-05,3.310595e-05,5.51868e-05
939,8.429536,73,59.58036,57.62923,0.0003593047,0.05260495,0.001763318,0.0006600913,7.11064e-06,0.01347889,1.628673,0.2464909,0.006896882,1.036227e-05,3.329316e-05,4.125951e-05,2.078082e-05,3.298613e-05,5.499149e-05
940,8.439539,74,59.33685,57.80606,0.000368763,0.05244799,0.00175798,0.000658039,7.088093e-06,0.01320347,1.202577,0.2525986,0.006972566,1.033327e-05,3.320214e-05,4.114713e-05,2.07023e-05,3.286696e-05,5.479721e-05
941,8.449542,70,59.19329,57.98194,0.0003796398,0.05229173,0.001752667,0.0006559964,7.065652e-06,0.01293638,0.8771464,0.2589352,0.007049501,1.030439e-05,3.311151e-05,4.10352e-05,2.062423e-05,3.274843e-05,5.460396e-05
942,8.459545,67,59.13164,58.15754,0.000391947,0.05213616,0.001747377,0.0006539632,7.043319e-06,0.0126773,0.6336606,0.2655123,0.007127715,1.027564e-05,3.302124e-05,4.092373e-05,2.05466e-05,3.263055e-05,5.441173e-05
943,8.469549,90,59.13488,58.33288,0.0004056321,0.05198129,0.001742111,0.0006519395,7.021091e-06,0.0124259,0.4550439,0.2723421,0.007207237,1.0247e-05,3.293134e-05,4.081271e-05,2.046941e-05,3.25133e-05,5.422051e-05
944,8.479552,72,59.18801,58.50784,0.0004205675,0.05182711,0.00173687,0.0006499251,6.998968e-06,0.0121819,0.3264383,0.2794377,0.007288096,1.021849e-05,3.28418e-05,4.070214e-05,2.039265e-05,3.239668e-05,5.40303e-05
945,8.489555,69,59.27841,58.68217,0.000436544,0.05167362,0.001731651,0.0006479201,6.976949e-06,0.01194499,0.2354294,0.2868129,0.007370322,1.019009e-05,3.275263e-05,4.059202e-05,2.031633e-05,3.228069e-05,5.384109e-05
946,8.499559,52,59.39631,58.85611,0.0004532696,0.0515208,0.001726456,0.0006459244,6.955034e-06,0.01171492,0.172012,0.2944827,0.007453947,1.016181e-05,3.266383e-05,4.048235e-05,2.024043e-05,3.216531e-05,5.365287e-05
947,8.509562,67,59.53244,59.02816,0.0004703746,0.05136867,0.001721285,0.0006439378,6.933222e-06,0.01149142,0.1283833,0.3024628,0.007539001,1.013365e-05,3.257538e-05,4.037312e-05,2.016496e-05,3.205056e-05,5.346564e-05
948,8.519565,82,59.68278,59.20021,0.0004874244,0.0512172,0.001716137,0.0006419604,6.911513e-06,0.01127424,0.09864036,0.3107702,0.007625518,1.01056e-05,3.248729e-05,4.026434e-05,2.008991e-05,3.193642e-05,5.327939e-05
949,8.529568,66,59.84302,59.37226,0.0005039392,0.05106641,0.001711012,0.0006399921,6.889905e-06,0.01106314,0.07844354,0.3194228,0.007713531,1.007767e-05,3.239956e-05,4.015599e-05,2.001528e-05,3.182289e-05,5.309411e-05
950,8.539572,76,60.00962,59.54386,0.0005194196,0.05091628,0.001705909,0.0006380328,6.868399e-06,0.01085791,0.06468706,0.3284399,0.007803076,1.004986e-05,3.231219e-05,4.004808e-05,1.994107e-05,3.170997e-05,5.290979e-05
951,8.549575,78,60.17949,59.71406,0.0005333775,0.05076681,0.00170083,0.0006360825,6.846993e-06,0.01065833,0.05520434,0.3378423,0.007894187,1.002216e-05,3.222517e-05,3.99406e-05,1.986727e-05,3.159764e-05,5.272644e-05
952,8.559578,90,60.34997,59.88166,0.0005453681,0.05061799,0.001695773,0.0006341412,6.825687e-06,0.01046419,0.04852008,0.347652,0.007986902,9.994578e-06,3.213849e-05,3.983356e-05,1.979387e-05,3.148591e-05,5.254403e-05
953,8.569582,72,60.52271,60.04927,0.0005550223,0.05046983,0.001690739,0.0006322087,6.804481e-06,0.0102753,0.04365222,0.3578928,0.008081258,9.967108e-06,3.205217e-05,3.972694e-05,1.972089e-05,3.137477e-05,5.236257e-05
954,8.579585,81,60.69709,60.21688,0.0005620739,0.05032232,0.001685727,0.000630285,6.783373e-06,0.01009147,0.03996061,0.3685902,0.008177295,9.939751e-06,3.19662e-05,3.962076e-05,1.964831e-05,3.126422e-05,5.218205e-05
955,8.589588,63,60.87272,60.38449,0.000566381,0.05017546,0.001680737,0.0006283701,6.762363e-06,0.009912516,0.03703572,0.3797715,0.008275051,9.912506e-06,3.188057e-05,3.9515e-05,1.957613e-05,3.115426e-05,5.200246e-05
956,8.599591,73,61.04938,60.55209,0.0005679377,0.05002924,0.00167577,0.0006264639,6.74145e-06,0.009738274,0.03461959,0.3914663,0.00837457,9.885373e-06,3.179528e-05,3.940966e-05,1.950434e-05,3.104487e-05,5.18238e-05
957,8.609595,67,61.22649,60.71925,0.000566876,0.04988365,0.001670824,0.0006245664,6.720635e-06,0.009568579,0.03255154,0.4037061,0.008475892,9.858352e-06,3.171034e-05,3.930474e-05,1.943295e-05,3.093606e-05,5.164606e-05
958,8.619598,66,61.40225,60.88423,0.0005634558,0.0497387,0.0016659,0.0006226775,6.699915e-06,0.009403274,0.03073191,0.4165252,0.008579063,9.831441e-06,3.162573e-05,3.920024e-05,1.936196e-05,3.082782e-05,5.146923e-05
959,8.629601,84,61.57518,61.04558,0.0005580463,0.04959439,0.001660998,0.0006207971,6.679292e-06,0.009242209,0.02909861,0.4299605,0.008684126,9.804641e-06,3.154147e-05,3.909615e-05,1.929135e-05,3.072015e-05,5.129331e-05
960,8.639605,71,61.74888,61.20688,0.0005510992,0.04945069,0.001656118,0.0006189252,6.658763e-06,0.009085241,0.02761228,0.4440519,0.00879113,9.777949e-06,3.145754e-05,3.899249e-05,1.922113e-05,3.061304e-05,5.111829e-05
961,8.649608,75,61.92301,61.36779,0.0005431162,0.04930763,0.001651259,0.0006170618,6.638329e-06,0.008932231,0.02624715,0.4588423,0.008900121,9.751367e-06,3.137394e-05,3.888923e-05,1.915129e-05,3.050649e-05,5.094416e-05
962,8.659611,67,62.098,61.52869,0.0005346158,0.04916518,0.001646422,0.0006152068,6.617989e-06,0.008783049,0.02498555,0.4743784,0.009011149,9.724893e-06,3.129068e-05,3.878638e-05,1.908183e-05,3.040049e-05,5.077092e-05
963,8.669614,91,62.27318,61.6889,0.0005261001,0.04902335,0.001641605,0.0006133602,6.597742e-06,0.008637568,0.02381469,0.490711,0.009124266,9.698526e-06,3.120775e-05,3.868394e-05,1.901275e-05,3.029505e-05,5.059857e-05
964,8.679618,60,62.44464,61.84445,0.0005180267,0.04888213,0.00163681,0.0006115218,6.577588e-06,0.008495666,0.02272474,0.5078947,0.009239523,9.672267e-06,3.112515e-05,3.85819e-05,1.894405e-05,3.019016e-05,5.042709e-05
965,8.689621,63,62.61709,62,0.0005107867,0.04874152,0.001632036,0.0006096917,6.557526e-06,0.008357227,0.02170775,0.5259894,0.009356975,9.646114e-06,3.104287e-05,3.848027e-05,1.887572e-05,3.008581e-05,5.025648e-05
966,8.699624,62,62.88079,62.24574,0.0005046903,0.04860152,0.001627282,0.0006078698,6.537556e-06,0.00822214,0.02075707,0.5450599,0.009476679,9.620067e-06,3.096093e-05,3.837904e-05,1.880775e-05,2.9982e-05,5.008674e-05
967,8.709628,79,63.1456,62.49149,0.0004999606,0.04846212,0.00162255,0.0006060561,6.517677e-06,0.008090298,0.01986695,0.5651772,0.009598692,9.594125e-06,3.08793e-05,3.827821e-05,1.874016e-05,2.987872e-05,4.991786e-05
968,8.719631,83,63.40188,62.72752,0.0004967356,0.04832331,0.001617838,0.0006042505,6.497888e-06,0.007961597,0.01903231,0.5864183,0.009723073,9.568289e-06,3.0798e-05,3.817777e-05,1.867292e-05,2.977598e-05,4.974982e-05
969,8.729634,71,63.66012,62.96424,0.0004950765,0.04818511,0.001613146,0.0006024529,6.47819e-06,0.007835939,0.01824865,0.6088679,0.009849885,9.542556e-06,3.071702e-05,3.807773e-05,1.860606e-05,2.967377e-05,4.958264e-05
970,8.739637,76,63.91972,63.20096,0.0004949816,0.04804749,0.001608475,0.0006006633,6.45858e-06,0.007713228,0.01751192,0.6326184,0.00997919,9.516927e-06,3.063635e-05,3.797808e-05,1.853954e-05,2.957209e-05,4.94163e-05
971,8.749641,79,64.18077,63.43768,0.0004964033,0.04791047,0.001603824,0.0005988817,6.43906e-06,0.007593373,0.01681849,0.6577714,0.01011106,9.491401e-06,3.055601e-05,3.787882e-05,1.847339e-05,2.947092e-05,4.925079e-05
972,8.759644,73,64.44338,63.6744,0.0004992666,0.04777403,0.001599193,0.000597108,6.419628e-06,0.007476287,0.01616505,0.6844385,0.01024555,9.465978e-06,3.047598e-05,3.777996e-05,1.840759e-05,2.937028e-05,4.908612e-05
973,8.769647,68,64.69257,63.89602,0.0005034882,0.04763817,0.001594583,0.0005953422,6.400284e-06,0.007361885,0.01554862,0.7127429,0.01038274,9.440657e-06,3.039626e-05,3.768147e-05,1.834214e-05,2.927015e-05,4.892227e-05
974,8.779651,71,64.94358,64.11764,0.0005089936,0.04750289,0.001589992,0.0005935842,6.381027e-06,0.007250086,0.01496647,0.7428213,0.0105227,9.415437e-06,3.031686e-05,3.758338e-05,1.827704e-05,2.917053e-05,4.875924e-05
975,8.789654,62,65.20113,64.34384,0.0005157329,0.04736818,0.001585421,0.000591834,6.361857e-06,0.007140811,0.01441614,0.7748262,0.01066551,9.390318e-06,3.023777e-05,3.748566e-05,1.821229e-05,2.907142e-05,4.859702e-05
976,8.799657,87,65.46082,64.57004,0.0005236954,0.04723405,0.00158087,0.0005900915,6.342774e-06,0.007033985,0.01389536,0.8089295,0.01081124,9.3653e-06,3.015898e-05,3.738833e-05,1.814788e-05,2.897281e-05,4.843561e-05
977,8.80966,82,65.72283,64.79624,0.0005329242,0.04710049,0.001576338,0.0005883566,6.323776e-06,0.006929535,0.01340207,0.8453281,0.01095997,9.340381e-06,3.008051e-05,3.729137e-05,1.808381e-05,2.887471e-05,4.827501e-05
978,8.819664,89,65.98741,65.02244,0.0005435319,0.04696749,0.001571826,0.0005866295,6.304863e-06,0.006827392,0.0129344,0.8842528,0.01111179,9.315562e-06,3.000234e-05,3.719479e-05,1.802008e-05,2.87771e-05,4.81152e-05
979,8.829667,71,66.25482,65.24863,0.0005557231,0.04683505,0.001567333,0.0005849099,6.286035e-06,0.006727488,0.0124906,0.9259831,0.01126678,9.290841e-06,2.992447e-05,3.709859e-05,1.795669e-05,2.867999e-05,4.795619e-05
980,8.83967,78,66.52542,65.47483,0.0005698263,0.04670318,0.001562859,0.0005831979,6.267291e-06,0.006629759,0.0120691,0.9708723,0.01142503,9.266219e-06,2.984691e-05,3.700275e-05,1.789364e-05,2.858336e-05,4.779796e-05
981,8.849674,93,66.7985,65.69985,0.0005863431,0.04657186,0.001558404,0.0005814933,6.248631e-06,0.006534141,0.01166842,1.019389,0.01158664,9.241694e-06,2.976965e-05,3.690729e-05,1.783091e-05,2.848723e-05,4.764052e-05
982,8.859677,74,67.07404,65.92302,0.0006060222,0.04644109,0.001553969,0.0005797963,6.230054e-06,0.006440575,0.01128725,1.072187,0.01175169,9.217267e-06,2.969269e-05,3.68122e-05,1.776852e-05,2.839158e-05,4.748385e-05
983,8.86968,87,67.35484,66.14618,0.0006299703,0.04631088,0.001549552,0.0005781066,6.21156e-06,0.006349002,0.01092432,1.130223,0.01192029,9.192936e-06,2.961602e-05,3.671748e-05,1.770645e-05,2.829641e-05,4.732795e-05
984,8.879683,89,67.64235,66.36934,0.0006598103,0.04618121,0.001545154,0.0005764243,6.193148e-06,0.006259366,0.01057852,1.194945,0.01209254,9.168702e-06,2.953965e-05,3.662312e-05,1.764471e-05,2.820172e-05,4.717282e-05
985,8.889687,64,67.93882,66.5925,0.0006979051,0.04605208,0.001540775,0.0005747494,6.174817e-06,0.006171613,0.01024878,1.268591,0.01226854,9.144563e-06,2.946358e-05,3.652912e-05,1.758329e-05,2.81075e-05,4.701846e-05
986,8.89969,79,68.24776,66.81567,0.0007476613,0.0459235,0.001536414,0.0005730818,6.156568e-06,0.00608569,0.009934129,1.354668,0.01244841,9.12052e-06,2.93878e-05,3.643549e-05,1.752219e-05,2.801376e-05,4.686484e-05
987,8.909693,71,68.57347,67.03765,0.0008139311,0.04579545,0.001532072,0.0005714214,6.1384e-06,0.006001548,0.009633667,1.458667,0.01263225,9.096571e-06,2.931231e-05,3.634221e-05,1.746141e-05,2.792048e-05,4.671199e-05
988,8.919697,74,68.92385,67.25778,0.0009035282,0.04566794,0.001527749,0.0005697682,6.120312e-06,0.005919137,0.009346557,1.589142,0.01282019,9.072717e-06,2.923712e-05,3.624929e-05,1.740094e-05,2.782767e-05,4.655987e-05
989,8.9297,83,69.31394,67.47791,0.001025868,0.04554095,0.001523443,0.0005681221,6.102304e-06,0.00583841,0.009072025,1.75928,0.01301235,9.048956e-06,2.916221e-05,3.615673e-05,1.734079e-05,2.773532e-05,4.640851e-05
990,8.939703,74,69.76379,67.69803,0.001193729,0.0454145,0.001519156,0.0005664832,6.084375e-06,0.005759321,0.008809351,1.989114,0.01320886,9.025288e-06,2.908759e-05,3.606452e-05,1.728095e-05,2.764343e-05,4.625787e-05
991,8.949706,64,70.30335,67.91816,0.00142413,0.04528858,0.001514887,0.0005648514,6.066525e-06,0.005681828,0.008557864,2.308578,0.01340984,9.001713e-06,2.901326e-05,3.597267e-05,1.722142e-05,2.7552e-05,4.610797e-05
992,8.95971,95,70.97655,68.13829,0.001739277,0.04516317,0.001510636,0.0005632266,6.048754e-06,0.005605886,0.008316941,2.761572,0.01361544,8.978231e-06,2.893921e-05,3.588116e-05,1.71622e-05,2.746102e-05,4.59588e-05
993,8.969713,70,71.84443,68.35634,0.002167517,0.04503829,0.001506402,0.0005616088,6.031061e-06,0.005531455,0.008086003,3.411204,0.01382579,8.95484e-06,2.886544e-05,3.579e-05,1.710329e-05,2.737049e-05,4.581035e-05
994,8.979716,80,72.99783,68.5743,0.002744214,0.04491393,0.001502187,0.000559998,6.013445e-06,0.005458496,0.007864506,4.346277,0.01404105,8.93154e-06,2.879195e-05,3.569919e-05,1.704467e-05,2.72804e-05,4.566262e-05
995,8.98972,69,74.5582,68.79138,0.003512393,0.04479008,0.001497989,0.0005583941,5.995906e-06,0.005386969,0.007651946,5.688989,0.01426137,8.908331e-06,2.871875e-05,3.560873e-05,1.698636e-05,2.719077e-05,4.551561e-05
996,8.999723,82,76.68834,69.00611,0.004523008,0.04466674,0.001493808,0.0005567971,5.978444e-06,0.005316838,0.007447851,7.603572,0.0144869,8.885213e-06,2.864582e-05,3.551861e-05,1.692835e-05,2.710157e-05,4.53693e-05
997,9.009726,90,79.60598,69.22083,0.005834632,0.0445439,0.001489646,0.0005552069,5.961058e-06,0.005248066,0.007251779,10.30533,0.01471782,8.862184e-06,2.857318e-05,3.542883e-05,1.687063e-05,2.701281e-05,4.52237e-05
998,9.019729,87,83.58603,69.43548,0.007512373,0.04442158,0.0014855,0.0005536235,5.943747e-06,0.005180618,0.007063317,14.06921,0.01495429,8.839245e-06,2.85008e-05,3.533939e-05,1.681321e-05,2.692448e-05,4.507879e-05
999,9.029733,98,88.96853,69.64864,0.009625827,0.04429976,0.001481372,0.0005520469,5.926512e-06,0.005114462,0.006882077,19.23657,0.01519649,8.816395e-06,2.842871e-05,3.525029e-05,1.675609e-05,2.683659e-05,4.493459e-05
1000,9.039736,102,96.16566,69.86136,0.01224594,0.04417844,0.001477261,0.000550477,5.909352e-06,0.005049563,0.006707697,26.21848,0.01544461,8.793633e-06,2.835688e-05,3.516153e-05,1.669925e-05,2.674913e-05,4.479107e-05
1001,9.049739,102,105.6532,70.07062,0.0154407,0.04405761,0.001473167,0.0005489138,5.892266e-06,0.004985891,0.006539836,35.49364,0.01569885,8.77096e-06,2.828533e-05,3.50731e-05,1.66427e-05,2.66621e-05,4.464824e-05
1002,9.059743,130,117.9712,70.27987,0.01926973,0.04393729,0.00146909,0.0005473572,5.875255e-06,0.004923414,0.006378174,47.59873,0.01595941,8.748374e-06,2.821405e-05,3.4985e-05,1.658644e-05,2.657549e-05,4.45061e-05
1003,9.069746,128,133.6954,70.48913,0.02377798,0.04381745,0.00146503,0.0005458073,5.858316e-06,0.004862104,0.006222411,63.10914,0.01622649,8.725875e-06,2.814303e-05,3.489723e-05,1.653047e-05,2.64893e-05,4.436463e-05
1004,9.079749,153,153.4095,70.69838,0.02898884,0.0436981,0.001460987,0.0005442639,5.841451e-06,0.004801931,0.006072265,82.60892,0.01650032,8.703462e-06,2.807229e-05,3.48098e-05,1.647478e-05,2.640353e-05,4.422383e-05
1005,9.089752,193,177.6645,70.90741,0.0348973,0.04357924,0.00145696,0.0005427271,5.824659e-06,0.004742867,0.00592747,106.649,0.01678112,8.681136e-06,2.800181e-05,3.472269e-05,1.641937e-05,2.631818e-05,4.408371e-05
1006,9.099756,187,206.9258,71.11641,0.04146366,0.04346087,0.00145295,0.0005411967,5.807939e-06,0.004684885,0.005787775,135.6948,0.01706914,8.658896e-06,2.79316e-05,3.463591e-05,1.636424e-05,2.623324e-05,4.394425e-05
1007,9.109759,228,241.5105,71.32321,0.04860866,0.04334297,0.001448957,0.0005396729,5.791291e-06,0.004627959,0.005652944,170.0656,0.01736462,8.636741e-06,2.786165e-05,3.454946e-05,1.630938e-05,2.614871e-05,4.380545e-05
1008,9.119762,265,281.5293,71.53,0.05621081,0.04322556,0.00144498,0.0005381554,5.774714e-06,0.004572063,0.005522755,209.8699,0.01766783,8.614671e-06,2.779196e-05,3.446332e-05,1.625481e-05,2.606459e-05,4.366731e-05
1009,9.129766,333,326.8172,71.7368,0.06410648,0.04310862,0.001441019,0.0005366444,5.758209e-06,0.004517174,0.005396997,254.9432,0.01797902,8.592686e-06,2.772253e-05,3.437751e-05,1.62005e-05,2.598087e-05,4.352982e-05
1010,9.139769,366,376.8832,71.94359,0.07209331,0.04299216,0.001437075,0.0005351397,5.741774e-06,0.004463266,0.005275474,304.7943,0.0182985,8.570784e-06,2.765337e-05,3.429202e-05,1.614647e-05,2.589756e-05,4.339298e-05
1011,9.149772,417,430.8735,72.15039,0.07993731,0.04287616,0.001433147,0.0005336413,5.725409e-06,0.004410317,0.005157996,358.57,0.01862654,8.548966e-06,2.758446e-05,3.420685e-05,1.609271e-05,2.581464e-05,4.325678e-05
1012,9.159775,451,487.5694,72.36556,0.08738324,0.04276064,0.001429235,0.0005321492,5.709114e-06,0.004358303,0.005044388,415.0432,0.01896346,8.527232e-06,2.751581e-05,3.4122e-05,1.603922e-05,2.573213e-05,4.312123e-05
1013,9.169779,498,545.3802,72.58074,0.09416799,0.04264558,0.001425339,0.0005306633,5.692889e-06,0.004307204,0.004934482,472.632,0.01930959,8.50558e-06,2.744741e-05,3.403746e-05,1.598599e-05,2.565001e-05,4.298631e-05
1014,9.179782,632,602.416,72.79046,0.100036,0.04253099,0.001421459,0.0005291837,5.676732e-06,0.004256997,0.004828118,529.4522,0.01966525,8.484011e-06,2.737927e-05,3.395323e-05,1.593303e-05,2.556828e-05,4.285202e-05
1015,9.189785,660,656.5816,73.00019,0.1047553,0.04241685,0.001417594,0.0005277103,5.660645e-06,0.004207663,0.004725147,583.4032,0.02003081,8.462523e-06,2.731138e-05,3.386932e-05,1.588033e-05,2.548695e-05,4.271836e-05
1016,9.199789,748,705.6719,73.20469,0.1081333,0.04230318,0.001413746,0.000526243,5.644626e-06,0.00415918,0.004625426,632.2854,0.02040662,8.441117e-06,2.724375e-05,3.378571e-05,1.58279e-05,2.5406e-05,4.258533e-05
1017,9.209792,738,747.5309,73.40561,0.1100298,0.04218996,0.001409913,0.0005247818,5.628674e-06,0.004111531,0.004528821,673.9415,0.02079309,8.419792e-06,2.717637e-05,3.370242e-05,1.577572e-05,2.532543e-05,4.245291e-05
