ROI net sum

Spectrum                                      Si    P   Ar   Ni    Zn    Ga   Rh
20230621_CVD_2808_60s_20x20ptsdet_1_3_16  317749 7206  252 1000   406 20136 8051
20230621_CVD_2808_60s_20x20ptsdet_1_3_17  318856 7176  267 1085   427 20291 7870
20230621_CVD_2808_60s_20x20ptsdet_1_3_18  319013 7320  274  958   314 19758 8007
20230621_CVD_2808_60s_20x20ptsdet_1_3_19  319365 7131  275 1013   438 20064 7960
20230621_CVD_2808_60s_20x20ptsdet_1_3_2   318932 7282  261  991   241 19905 8026
20230621_CVD_2808_60s_20x20ptsdet_1_3_3   318305 7342  243  987   348 20176 8095
20230621_CVD_2808_60s_20x20ptsdet_1_3_4   319103 7239  292 1058   314 20010 7959
20230621_CVD_2808_60s_20x20ptsdet_1_3_5   319438 7026  238 1014   373 20082 8239
20230621_CVD_2808_60s_20x20ptsdet_1_3_6   319698 7043  228 1056   342 19869 8201
20230621_CVD_2808_60s_20x20ptsdet_1_3_7   318714 7134  243 1009   356 19911 8076
20230621_CVD_2808_60s_20x20ptsdet_1_3_8   318409 7160  276 1021   280 19670 8268
20230621_CVD_2808_60s_20x20ptsdet_1_3_9   319147 7295  245 1020   377 20007 8364
20230621_CVD_2808_60s_20x20ptsdet_1_4_0   319206 7240  235  990   418 20136 8076
20230621_CVD_2808_60s_20x20ptsdet_1_4_1   319536 7182  281  943   308 19985 7922
20230621_CVD_2808_60s_20x20ptsdet_1_4_10  320153 7139  219  923   337 20024 8028
20230621_CVD_2808_60s_20x20ptsdet_1_4_11  321215 7325  225 1033   352 20054 8047
20230621_CVD_2808_60s_20x20ptsdet_1_4_12  320400 7286  260  982   409 20186 8090
20230621_CVD_2808_60s_20x20ptsdet_1_4_13  321712 7233  239 1003   347 20261 8349
20230621_CVD_2808_60s_20x20ptsdet_1_4_14  320379 7056  244  994   289 20306 8195
20230621_CVD_2808_60s_20x20ptsdet_1_4_15  320705 7241  240  942   268 20110 7961
