"row";"column";"Si_Ka";"Si_Kb";"P_Ka";"P_Kb";"Ni_Ka";"Ni_Kb";"Ga_Ka";"Ga_Kb";"Ga_L1";"Ga_L2";"Ga_L3";"Rh_L1";"Rh_L2";"Rh_L3";"s(Si_Ka)";"s(Si_Kb)";"s(P_Ka)";"s(P_Kb)";"s(Ni_Ka)";"s(Ni_Kb)";"s(Ga_Ka)";"s(Ga_Kb)";"s(Ga_L1)";"s(Ga_L2)";"s(Ga_L3)";"s(Rh_L1)";"s(Rh_L2)";"s(Rh_L3)";"chisq"
31;1;870.694;755.311;640.357;414.252;122.603;89.7581;2.5586;12.6133;873.96;557.377;571.301;15.0318;51.3223;92.6755;92.3766;75.0718;52.2159;43.5069;41.4599;47.2612;53.767;65.1467;53.1657;176.209;198.777;27.8331;25.1528;23.4087;2.74856
32;0;348911;14670;7375.18;512.32;1085.39;448.052;22435.4;3201.35;10.4901;332.327;681.57;100.803;170.853;308.461;661.996;262.889;90.633;31.6601;45.8505;43.6308;159.301;83.1313;36.6883;80.337;79.6633;22.6721;21.7596;23.0621;2.74012
32;1;837.748;729.239;616.832;393.017;141.539;102.922;4.57456;16.0167;855.718;552.645;566.707;18.2099;47.9312;82.4514;89.7012;70.3838;50.6754;41.1869;42.9855;48.284;54.1352;65.0989;51.8495;143.118;168.043;27.2104;24.4013;22.4721;2.65788
33;0;348868;14730.8;7365.21;509.061;1022.43;404.23;22456.1;3060.5;25.2913;323.541;598.915;68.4538;165.605;337.38;665.44;266.296;90.7041;32.0303;45.1122;43.4155;159.19;81.7143;36.3931;78.5738;77.5618;21.6967;21.8556;24.29;2.57213
33;1;851.206;746.098;638.246;422.06;130.362;116.632;9.08029;17.9714;845.46;567.438;587.233;42.3956;54.2504;96.7037;89.6133;73.145;51.4412;42.6643;42.2108;48.7182;54.2786;65.7785;50.7188;180.562;203.276;29.1938;25.8151;23.7527;2.74909
34;0;348243;14665.5;7319.85;554.213;1129.09;450.228;22577.9;2984;0.0632805;409.853;525.559;98.0111;161.44;358.07;659.885;262.957;90.1057;31.8865;46.4346;43.9048;159.26;81.6717;34.314;77.7458;76.2847;22.4382;21.275;24.1456;2.30197
34;1;899.497;761.85;645.005;411.367;129.319;150.132;55.074;14.3887;962.806;580.891;594.149;34.8322;52.8263;88.7988;86.1711;68.2235;48.1645;36.7588;39.4342;46.5668;50.3453;60.5149;53.4601;162.702;183.803;27.3482;23.967;22.2239;2.75968
35;0;348424;14336.8;7303.05;502.206;1131.22;362.219;22537.1;2886.61;0.555175;209.928;698.047;90.681;242.937;373.843;663.995;263.535;90.1286;31.7473;46.2763;42.1951;159.522;81.1317;36.4312;79.4543;79.3724;22.6979;23.4807;24.8679;2.60269
35;1;859.483;747.878;632.313;407.528;94.5223;31.6772;4.12463;8.97672;845.455;549.684;569.485;20.7986;54.2758;93.7699;92.2452;76.2527;51.2595;44.206;40.5028;46.047;54.3695;65.2173;51.6172;141.651;166.588;27.3823;24.9116;23.1936;2.76996
36;0;348788;14325;7432.94;524.218;1147.53;462.57;22557.8;3129.26;65.8273;393.517;605.433;63.57;208.032;392.404;675.797;261.998;90.6852;31.7235;46.5061;43.8503;159.26;82.5322;36.8155;79.1275;78.0744;21.7368;22.498;24.866;2.51072
36;1;868.708;739.157;625.213;392.846;143.237;90.3516;3.44457;12.1999;918.749;557.608;569.004;27.3203;61.6792;97.8719;77.2067;63.1105;44.3456;33.9093;38.1565;42.1063;48.0573;58.0077;49.1501;156.268;170.821;24.7693;22.1276;21.1485;2.9023
37;0;348291;14051.9;7247.08;552.533;1161.32;415.405;22235.3;3149.9;19.6799;349.345;567.964;177.245;209.458;337.311;646.237;262.445;89.7729;32.4659;46.7188;43.2858;158.645;82.3422;31.724;79.5257;79.0157;24.9548;23.0476;23.763;2.38646
37;1;867.919;754.991;641.84;413.522;83.3954;54.5319;1.83657;13.2239;857.902;530.601;541.511;23.0369;44.8186;84.0921;75.0359;63.1291;41.9535;37.7181;40.2207;46.7068;54.4782;64.9916;43.5246;132.75;150.286;27.4799;24.2246;21.6112;2.63468
38;0;349419;14278.5;7322.41;577.836;1141.09;404.374;22342.4;2981.43;7.46053;496.349;469.214;113.359;174.842;372.648;674.286;263.924;90.3139;32.9281;46.2368;42.881;158.726;82.0733;37.2705;79.8205;77.8824;23.4665;22.5118;25.3109;2.31912
38;1;877.971;763.945;654.399;433.642;115.241;81.0614;5.94458;17.9809;880.729;548.011;559.923;21.4009;57.4144;95.4433;93.5901;76.2466;56.0183;42.6542;40.7814;46.1767;53.2873;65.5212;54.4763;161.413;180.956;28.2307;25.5505;23.8576;2.73527
39;0;348977;14896;7296.48;539.071;1133.67;448.135;22374.6;3027.84;22.0883;333.056;603.439;149.452;228.048;379.938;664.416;267.84;90.0156;31.4842;46.2126;43.6311;158.744;82.1655;36.7777;80.1194;79.5596;24.2491;23.0099;23.698;2.42748
39;1;883.537;758.975;654.371;436.585;119.716;127.791;23.7263;8.884;878.47;532.812;548.604;32.3085;23.517;67.8847;77.9763;63.5891;42.5598;38.7661;40.9502;46.9059;51.8881;62.4702;43.2329;138.287;153.568;27.7791;23.4572;20.272;2.58475
