ROI backgr, sum

Spectrum                                       Si       P     Ar       Ni       Zn       Ga       Rh
20230627_CVD_2546_60s_20x20ptsdet_1_19_12    -260    -213    -69    -1017    -1697    -2175    -5224
20230627_CVD_2546_60s_20x20ptsdet_1_19_13    -270    -225    -67     -982    -1695    -2165    -5289
20230627_CVD_2546_60s_20x20ptsdet_1_19_14    -268    -226    -84     -978    -1774    -2254    -5308
20230627_CVD_2546_60s_20x20ptsdet_1_19_15    -265    -219    -93    -1050    -1797    -2185    -5253
20230627_CVD_2546_60s_20x20ptsdet_1_19_16    -274    -226    -91     -961    -1602    -2083    -5160
20230627_CVD_2546_60s_20x20ptsdet_1_19_17    -262    -212    -64    -1037    -1800    -2191    -5274
20230627_CVD_2546_60s_20x20ptsdet_1_19_18    -273    -238    -97     -997    -1692    -2128    -5171
20230627_CVD_2546_60s_20x20ptsdet_1_19_19    -270    -232    -74    -1036    -1869    -2290    -5153
20230627_CVD_2546_60s_20x20ptsdet_1_19_2     -275    -238    -69    -1061    -1728    -2184    -5336
20230627_CVD_2546_60s_20x20ptsdet_1_19_3     -281    -240    -82    -1054    -1627    -2110    -5382
20230627_CVD_2546_60s_20x20ptsdet_1_19_4     -263    -227    -70     -987    -1625    -2018    -5323
20230627_CVD_2546_60s_20x20ptsdet_1_19_5     -266    -228    -62    -1032    -1787    -2122    -5334
20230627_CVD_2546_60s_20x20ptsdet_1_19_6     -269    -225   -102    -1045    -1750    -2149    -5213
20230627_CVD_2546_60s_20x20ptsdet_1_19_7     -274    -225   -101    -1012    -1779    -2174    -5336
20230627_CVD_2546_60s_20x20ptsdet_1_19_8     -260    -220   -100    -1015    -1736    -2228    -5246
20230627_CVD_2546_60s_20x20ptsdet_1_19_9     -262    -217    -69    -1008    -1742    -2077    -5267
20230627_CVD_2546_60s_20x20ptsdet_1_1_0      -280    -239    -82    -1071    -1796    -2245    -5047
20230627_CVD_2546_60s_20x20ptsdet_1_1_1      -268    -222    -91     -946    -1586    -2089    -5379
20230627_CVD_2546_60s_20x20ptsdet_1_1_10     -267    -220    -54    -1006    -1729    -2236    -5229
20230627_CVD_2546_60s_20x20ptsdet_1_1_11     -247    -204    -69    -1052    -1764    -2236    -5284
20230627_CVD_2546_60s_20x20ptsdet_1_1_12     -257    -213    -88    -1078    -1888    -2303    -5261
20230627_CVD_2546_60s_20x20ptsdet_1_1_13     -271    -223    -89    -1007    -1732    -2186    -5277
20230627_CVD_2546_60s_20x20ptsdet_1_1_14     -266    -223    -69    -1050    -1848    -2310    -5324
20230627_CVD_2546_60s_20x20ptsdet_1_1_15     -260    -202    -88    -1039    -1795    -2240    -5163
20230627_CVD_2546_60s_20x20ptsdet_1_1_16     -243    -204    -78    -1054    -1815    -2261    -5202
